Id,Y
20001,0.9537546589468507
20002,0.988808089293157
20003,0.9084129430639318
20004,0.9348011939443224
20005,0.9160570970318038
20006,0.0250010846077784
20007,0.9228409248063351
20008,0.9928562110870632
20009,0.9875938903331744
20010,0.7281589443488115
20011,0.8199031892031368
20012,0.8057916203244366
20013,0.9385236300073594
20014,0.8235330318543319
20015,0.9577072923548992
20016,0.8235244094675009
20017,0.0237936614558454
20018,0.850425383788766
20019,0.945071195872506
20020,0.9204350566156356
20021,0.9869229836708395
20022,0.790889701999687
20023,0.972519391542288
20024,0.989993663373623
20025,0.9958245764013361
20026,0.9834173473823593
20027,0.912724788169782
20028,0.9301295662963124
20029,0.6343877762182322
20030,0.9654312699173687
20031,0.9690695999845518
20032,0.9356652608788072
20033,0.9936017100213598
20034,0.9272927076000621
20035,0.9378129096636001
20036,0.8216720129815098
20037,0.9162532246113806
20038,0.9929164200802408
20039,0.7062368019636347
20040,0.8548786834143555
20041,0.9746596090363349
20042,0.9365984998014703
20043,0.9093465695435151
20044,0.9183375551323762
20045,0.8110386584932845
20046,0.9628100344930701
20047,0.9173048691379724
20048,0.9935834802134829
20049,0.7842309863789505
20050,0.8471923400146942
20051,0.9945431602687396
20052,0.9387345038468464
20053,0.9501977367850691
20054,0.9919111418361828
20055,0.9042865261349681
20056,0.9314001250123269
20057,0.9953530031275241
20058,0.7685657228863316
20059,0.9718962727529507
20060,0.9830939698352126
20061,0.8590459942240128
20062,0.8325434160566594
20063,0.885831823788868
20064,0.9398373332998955
20065,0.8112277118254709
20066,0.851746750509607
20067,0.9446142199821956
20068,0.9026837255845619
20069,0.9924837879096583
20070,0.9401060465919233
20071,0.94828436734769
20072,0.9921255391660275
20073,0.9889689719079977
20074,0.9248833502763265
20075,0.987061663261243
20076,0.8856700606647887
20077,0.8142909279479369
20078,0.8167638452210049
20079,0.8799886442915108
20080,0.9954059056946234
20081,0.8583262249329349
20082,0.9667653955650269
20083,0.9553880078930966
20084,0.9640497117871027
20085,0.9822423279680472
20086,0.9910359897783858
20087,0.9929231689851117
20088,0.9948648833146643
20089,0.9895989657137911
20090,0.9216956786128685
20091,0.838097949130502
20092,0.8810588912262843
20093,0.9418022306972151
20094,0.9957926440327087
20095,0.9780674600542816
20096,0.9318151306767165
20097,0.9251075046924546
20098,0.8972705520424116
20099,0.9750090394491087
20100,0.945143517904574
20101,0.8344415610397717
20102,0.9426301410499224
20103,0.8601092473677543
20104,0.7131884337327467
20105,0.964277923985821
20106,0.9305967974937684
20107,0.8642189698477113
20108,0.9686915016334677
20109,0.9899928372336254
20110,0.9907001123831398
20111,0.9945134499420154
20112,0.8892380917962861
20113,0.9990282370112493
20114,0.9938710034930612
20115,0.8844034743685232
20116,0.9739929977308422
20117,0.988434311849967
