Id,Y
20001,0.9318237059538769
20002,0.9940221332933039
20003,0.9197873445734217
20004,0.9499037637291876
20005,0.9576145633012991
20006,0.007031890676661434
20007,0.8748590889665009
20008,0.9946397554961532
20009,0.9927723380892302
20010,0.8803524274304125
20011,0.8936926397068484
20012,0.6851337897585864
20013,0.9613711536750801
20014,0.8440941125835778
20015,0.933037679310401
20016,0.9020461229357037
20017,0.028628952839392163
20018,0.7700075513922419
20019,0.9439323005610716
20020,0.9530918075592327
20021,0.950065021933959
20022,0.8516738136860036
20023,0.8543113849748447
20024,0.9867717022837608
20025,0.9971493725959808
20026,0.9346622014607622
20027,0.9593904958189239
20028,0.9539250708500733
20029,0.15087986815838972
20030,0.9818627522988868
20031,0.9370559253878156
20032,0.9787980691377417
20033,0.9960887195137309
20034,0.9170072251932068
20035,0.5587616180858774
20036,0.8417499518922706
20037,0.8991033586012736
20038,0.9967032433569267
20039,0.9328972901093833
20040,0.9692490871091873
20041,0.9426027628498519
20042,0.9205185418182416
20043,0.9445391555331231
20044,0.9474533001393596
20045,0.8973393116268937
20046,0.9452840797311094
20047,0.9715174661868151
20048,0.9944611166366946
20049,0.7520931014364585
20050,0.849203368479491
20051,0.9940912052281611
20052,0.904385138601438
20053,0.9590377936180197
20054,0.9625815644634323
20055,0.9548414697137947
20056,0.8580478118598631
20057,0.9976362949122205
20058,0.9357729120887817
20059,0.9579002717939756
20060,0.9852327708985564
20061,0.9221743652589147
20062,0.875426384826339
20063,0.9635790772953794
20064,0.9665083636363683
20065,0.8894407938645397
20066,0.9644507543120525
20067,0.9577142632552713
20068,0.9429628940361304
20069,0.9942566750097521
20070,0.9477229618791079
20071,0.9243334918477336
20072,0.9943485766754682
20073,0.9813650138659712
20074,0.9296136019736434
20075,0.9911649556124038
20076,0.7906344862888093
20077,0.9141442358332089
20078,0.4479458023955652
20079,0.9188948667708038
20080,0.9944559399163154
20081,0.6780178265351235
20082,0.9243812606583692
20083,0.8666361713273927
20084,0.9372509496888835
20085,0.9758375628482596
20086,0.9951894560728736
20087,0.9925025147651674
20088,0.994238377195893
20089,0.9937917049796372
20090,0.9658130601533358
20091,0.8132605709665046
20092,0.9585355539544409
20093,0.9672021429400097
20094,0.9938845838328161
20095,0.9745051291278951
20096,0.9557690456407363
20097,0.9707625093410549
20098,0.9493934837354108
20099,0.9879805475413479
20100,0.9617685592242115
20101,0.8625589117504335
20102,0.9570345276209397
20103,0.9430233205922566
20104,0.8861367121604079
20105,0.53644723404098
20106,0.7664408820295421
