Id,Y
20001,0.9341963207992153
20002,0.9939452658534046
20003,0.9068507909243354
20004,0.9574506982601089
20005,0.9594210061006578
20006,0.007399106523226887
20007,0.8519242435868664
20008,0.993221332239344
20009,0.9942836050064088
20010,0.8774774825608701
20011,0.8991873736403926
20012,0.6923084394550252
20013,0.9609099291979152
20014,0.8483819501655797
20015,0.9153379439624402
20016,0.9135939294374429
20017,0.027669843036449288
20018,0.7324279812592083
20019,0.9354548994812661
20020,0.9567977016177939
20021,0.9587957005880207
20022,0.8364542318833622
20023,0.8789933894007628
20024,0.9865370334245553
20025,0.9977660655869728
20026,0.9209555724816717
20027,0.9582814058291818
20028,0.9561815631024697
20029,0.19040189654665773
20030,0.9842891594944221
20031,0.9561751767616056
20032,0.9734066872224595
20033,0.9958821560313018
20034,0.9168947645347938
20035,0.520387042506997
20036,0.8467816743436408
20037,0.9108966132086784
20038,0.9965430679541543
20039,0.936843110232349
20040,0.9668377903363242
20041,0.9410225152319472
20042,0.93779269384163
20043,0.9390378226212844
20044,0.9530134227698241
20045,0.8990063672422215
20046,0.9415194266682858
20047,0.9618783018893469
20048,0.9942963752131476
20049,0.7759709722391906
20050,0.8600923245901776
20051,0.9940795954078198
20052,0.9096259353310031
20053,0.9575035633197206
20054,0.9562262084185136
20055,0.9573045184052927
20056,0.8488071788219581
20057,0.9977962480665723
20058,0.9448064645603542
20059,0.9548202031726212
20060,0.9859419302431268
20061,0.9273979250709028
20062,0.8926891371681512
20063,0.9660323196271582
20064,0.9655121490582951
20065,0.8966571694471969
20066,0.962089404848861
20067,0.954715119831692
20068,0.9497035277803628
20069,0.9941058081518411
20070,0.9427587989917748
20071,0.9377495557615102
20072,0.9943633985789785
20073,0.9874029104044797
20074,0.9516136254206207
20075,0.9901598190922614
20076,0.7827761519624993
20077,0.8972089197549786
20078,0.49467609355155784
20079,0.9192396001312997
20080,0.9945449187475477
20081,0.6672462294201491
20082,0.928595857104298
20083,0.8696170728264935
20084,0.9437694949864348
20085,0.9838072460566404
20086,0.9955763798085038
20087,0.993061133446123
20088,0.9949560642312423
20089,0.9943159775012139
20090,0.9666081045586773
20091,0.8226356018217305
20092,0.9492348767850258
20093,0.9638717463902783
20094,0.9940497281857615
20095,0.9693357188330349
20096,0.9522942032651378
20097,0.9739545813446627
20098,0.9501900998137767
20099,0.9899523416801717
20100,0.9625514863979627
20101,0.8876002145343165
20102,0.9611388159664922
20103,0.9373915319674367
20104,0.8903505278922907
20105,0.4799548087141684
20106,0.7669951621865877
20107,0.9557265554439287
20108,0.9436154807587331
20109,0.9968352016215659
20110,0.9876925595800801
20111,0.9920754703473026
20112,0.9759420003884528
20113,0.9947832279115163
20114,0.9783423546200505
20115,0.7225667815978087
20116,0.9461173429851886
20117,0.9203475116666376
20118,0.9388288160325796
20119,0.9291442257421655
20120,0.9634985396639595
20121,0.9673041188388439
20122,0.9330818000330179
20123,0.922407300317755
20124,0.6330477263017797
20125,0.8914651755859462
20126,0.8876447738677583
20127,0.8772428039688255
20128,0.9022290526244376
20129,0.9914473430524071
20130,0.953788379939055
20131,0.9950580595581971
20132,0.8280770187299893
20133,0.6316373050617523
20134,0.9545102869972637
20135,0.9370811176328722
20136,0.9914933740085753
20137,0.9749811919703006
20138,0.921789458646423
20139,0.9583448403180196
20140,0.9729013532096367
20141,0.24786630107127847
20142,0.7693411404780918
20143,0.9902358522150178
20144,0.9766938529273664
20145,0.9978647216700456
20146,0.9472950008645371
20147,0.9273078363651491
20148,0.9164183323046016
